id;state;date;amount;currency_name;currency_code;from;to;description
5341558;EXECUTED;2022-11-11T12:32:14Z;20026;Yuan Renminbi;CNY;Mastercard 6912592331129080;—чет 82572989412689103220;ѕеревод организации
3789074;EXECUTED;2022-10-14T06:58:47Z;24034;Yuan Renminbi;CNY;Mastercard 3924656650212459;American Express 9881727426631376;ѕеревод с карты на карту
4361453;EXECUTED;2021-12-05T01:35:38Z;30045;Yuan Renminbi;CNY;Mastercard 3665700271480451;American Express 0562165846839124;ѕеревод с карты на карту
413942;EXECUTED;2023-01-14T17:09:31Z;30885;Zloty;PLN;;—чет 14333875659976842245;ќткрытие вклада
3034414;EXECUTED;2020-05-17T04:31:24Z;14490;Rupiah;IDR;Mastercard 5542284288235939;Discover 6909942117751005;ѕеревод с карты на карту
595305;PENDING;2023-08-22T17:20:18Z;22624;Euro;EUR;;—чет 97565556730475585217;ќткрытие вклада
2415946;EXECUTED;2020-10-28T08:59:58Z;23190;Kuna;HRK;Visa 2130676513423745;—чет 65656300853632903109;ѕеревод организации
3330422;EXECUTED;2023-08-05T07:11:26Z;30065;Ruble;RUB;Mastercard 9458117363112215;Visa 6335859532296628;ѕеревод с карты на карту
3794942;EXECUTED;2021-05-24T02:37:49Z;14174;Yuan Renminbi;CNY;Mastercard 8628645140673956;—чет 36990402090010935845;ѕеревод организации
3967324;EXECUTED;2021-05-22T07:46:10Z;30809;Peso;PHP;;—чет 99143269778241825075;ќткрытие вклада
5515847;EXECUTED;2021-08-30T06:11:23Z;18687;Euro;EUR;Mastercard 3924599516675344;Visa 4023206149439133;ѕеревод с карты на карту
308178;EXECUTED;2020-09-07T17:16:11Z;17368;Zloty;PLN;Discover 2547099241263746;Discover 1506530746937020;ѕеревод с карты на карту
4808031;EXECUTED;2022-08-13T09:20:42Z;14650;Dinar;TND;Visa 2860183248053465;Discover 4880897470446329;ѕеревод с карты на карту
2141772;EXECUTED;2020-11-28T00:38:44Z;33427;Euro;EUR;Visa 3233295294318307;Visa 9919340931948547;ѕеревод с карты на карту
3400097;EXECUTED;2021-09-26T11:05:08Z;15109;Yuan Renminbi;CNY;;—чет 69849544853538949269;ќткрытие вклада
4399167;EXECUTED;2023-07-08T22:43:16Z;23949;Peso;PHP;Discover 8086808716905997;Visa 0250616482559995;ѕеревод с карты на карту
5446796;EXECUTED;2020-10-06T23:30:05Z;26873;Euro;EUR;;—чет 18984367308636722946;ќткрытие вклада
1245327;PENDING;2021-03-09T00:56:48Z;24252;Somoni;TJS;Discover 3233958335206913;Visa 6269545625045856;ѕеревод с карты на карту
134341;CANCELED;2022-03-03T08:41:08Z;13642;Peso;COP;Visa 9770850749183268;American Express 0522499169905654;ѕеревод с карты на карту
2177828;EXECUTED;2022-04-14T15:14:21Z;24853;Yuan Renminbi;CNY;—чет 38577962752140632721;—чет 47657753885349826314;ѕеревод со счета на счет
4137938;EXECUTED;2023-01-04T13:13:34Z;15560;Real;BRL;;—чет 38164279390569873521;ќткрытие вклада
4699552;EXECUTED;2022-03-23T08:29:37Z;23423;Peso;PHP;Discover 7269000803370165;American Express 1963030970727681;ѕеревод с карты на карту
